emp_no,first_name,second_name,department,wage,project_completion_rate
8021,Brian,Brown,HR,91026.52,43.11977
8022,Cynthia,Mendez,HR,12978.26,42.65222
8023,Jacob,Chung,Sales,33788.11,55.80929
8024,Keith,Todd,Sales,27476.93,33.56788
8025,Toni,Armstrong,Sales,32987.82,27.78454
8026,Jackie,Alexander,Testing,62043.27,27.83048
8027,Allison,Rodriguez,Testing,76370.55,49.46525
8028,Lauren,Carpenter,IT,21465.72,30.30460
8029,Ricky,Cruz,HR,83996.98,60.77962
8030,Hunter,Carney,HR,54184.03,37.91007
8031,Scott,Oliver,Research,27002.51,46.72614
8032,John,Sanchez,Testing,25846.93,46.50331
8033,Madison,Clark,Testing,14495.57,50.57608
8034,Jessica,Navarro,HR,52537.52,50.83603
8035,Jeffrey,Hart,Research,50592.84,47.40676
8036,Melinda,Wright,Research,58773.11,45.89429
8037,Edward,Fisher,HR,9280.88,58.38734
8038,Richard,Campbell,IT,54544.07,31.63149
8039,Melanie,Lewis,IT,40601.78,38.09134
8040,Molly,Rodriguez,HR,96033.42,43.04980
8041,Zachary,Holloway,Testing,85080.09,48.67723
8042,Kimberly,Morgan,Testing,325.42,66.39717
8043,Joseph,Johnson,Research,18438.11,38.82797
8044,William,Harrison,IT,80045.94,48.23439
8045,Robert,Reyes,IT,46481.12,45.60885
8046,Beverly,Franklin,Testing,29815.89,37.80146
8047,Misty,Holland,IT,97036.33,61.08915
8048,Ashley,Johnson,Sales,43960.98,58.27275
8049,Jorge,Whitaker,Research,59067.63,68.49115
8050,Carrie,Thomas,Sales,80492.73,39.57368
8051,Brandon,Wilkinson,IT,23498.79,45.25378
8052,Dr.,Zachary,IT,15744.82,61.74515
8053,Brian,Miller,Research,85641.76,47.82286
8054,Brian,Phillips,Research,6088.66,48.14674
8055,Savannah,Austin,HR,69404.4,49.54922
8056,Robert,Smith,IT,41880.9,53.09331
8057,Amanda,Allen,IT,25210.86,42.53452
8058,Penny,Shannon,Research,89768.41,39.88004
8059,Vickie,Schwartz,Sales,64352.64,43.00086
8060,Casey,Lee,IT,89318,44.20412
8061,Kimberly,Richards,Sales,52755.21,48.15084
8062,Isaiah,Robinson,HR,69174.22,50.55753
8063,Stephen,Flores,HR,12295.36,55.32098
8064,Kevin,Morgan,Testing,2388.8,67.60965
8065,Robert,Johnson,Sales,65921.76,66.89099
8066,Linda,Wells,HR,27136.39,44.72775
8067,Mark,Curtis,Testing,7576.28,41.93785
8068,Matthew,Phillips,HR,90046.45,45.25847
8069,Stephanie,Parker,Research,1963.4,42.35778
8070,Jesse,Lopez,Sales,57130.86,51.99296
8071,Tami,Mayo,HR,63763.41,61.84201
8072,Elizabeth,Duran,Sales,50760.12,43.68113
8073,Michael,Prince,Research,50987.95,50.32898
8074,Brittany,Taylor,Sales,17076.41,33.80006
8075,Duane,Johnson,HR,96302.48,56.49324
8076,Samuel,Rodriguez,IT,6163.55,47.48465
8077,Katie,Lewis,HR,11047.79,50.99477
8078,Amanda,Lee,Testing,92206.89,36.12003
8079,Sarah,Smith,Sales,76758.06,47.45857
8080,Laura,Lee,Research,56414.61,63.08708
8081,Alice,Munoz,HR,50509.56,59.96061
8082,Shannon,Higgins,IT,25097.98,55.08891
8083,Meghan,Gibson,IT,30255.98,64.86627
8084,Robin,Lucas,IT,45788.31,48.54512
8085,Dylan,Bennett,Research,74913.18,36.30664
8086,Pamela,Finley,Research,51324.79,39.03419
8087,Evan,Osborne,IT,20204.14,51.35949
8088,Kimberly,Roberson,Testing,61763.44,49.86621
8089,Mark,Nelson,HR,8847.38,49.86949
8090,Tracey,Aguirre,Research,4785.01,50.00102
8091,Mr.,David,Sales,75655.03,49.06734
8092,Diane,Ballard,Testing,31401.88,27.05978
8093,Jessica,Martin,Sales,97652.87,58.71696
8094,Adam,Holt,Research,41130.61,29.90919
8095,Yvonne,Hood,Research,23337.12,54.88484
8096,Kayla,Mclaughlin,HR,89272.8,48.03590
8097,Mathew,Cruz,Research,81198.46,40.87772
8098,Kathleen,Jenkins,IT,37875.69,54.87502
8099,John,Hansen,Research,88186.75,40.00230
8100,Kaitlin,Atkinson,HR,78856.01,50.17606
8101,Kevin,Ritter,Sales,16604.12,32.82434
8102,Shannon,Shelton,IT,29487.78,63.33099
8103,Jonathan,Daniel,Testing,74403.62,50.60227
8104,Luis,Alvarado,Research,68714.6,53.19374
8105,Jamie,Clark,Research,33023.49,47.41242
8106,Anthony,Murphy,HR,7360.7,37.49734
8107,Phillip,Barrett,Sales,77134.09,59.92825
8108,Brendan,Waller,Research,69753.15,46.49508
8109,Candice,Bennett,HR,62915.01,54.21050
8110,Jamie,Thomas,Sales,29545.25,56.23072
8111,Dustin,Wallace,Testing,43879.25,45.81021
8112,Shelby,Tucker,Sales,90071.67,53.28206
8113,Jennifer,Johnson,Testing,72038.38,54.92388
8114,Alfred,Garcia,IT,29325.68,55.28533
8115,Brian,Hull,Sales,34420.52,49.66254
8116,Kristin,Brooks,Testing,60394.3,34.55653
8117,Cole,Scott,IT,74693.69,37.39407
8118,Tammy,Zuniga,IT,43028.35,47.66860
8119,Susan,Blanchard,Testing,41108.57,49.13059
8120,Stephen,Vasquez,Testing,53834.01,71.13040
8121,James,Rich,IT,92960.69,43.13184
8122,Gregg,Moore,HR,82452.6,31.87999
8123,Ryan,Lyons,Testing,55513.12,52.36552
8124,Robert,Goodwin,IT,39015.51,51.31633
8125,Bryan,Christian,Research,62957.67,50.25189
8126,Susan,Good,Testing,78445.6,71.33627
8127,Tammy,Rodriguez,Research,93386.16,44.12157
8128,Terry,Pennington,IT,35821.1,53.46581
8129,Brian,Carrillo,Research,71357.81,49.23916
8130,Tonya,Santiago,IT,38561,67.98397
8131,Abigail,Campbell,IT,53228.51,53.05208
8132,Vincent,Stephens,IT,57634.4,46.64880
8133,Jill,Hendrix,Testing,78533.01,45.17455
8134,Charles,Rivera,HR,50094.64,42.64950
8135,Ashley,Jones,Sales,2354.9,33.64837
8136,Amanda,Rivera,HR,48130.45,61.75755
8137,Dr.,Krista,HR,68062.26,29.03551
8138,Wendy,Baldwin,HR,69740.38,31.13409
8139,Monique,Olsen,Testing,24349.82,37.86739
8140,Yvette,Patterson,Research,49094.62,33.04182
8141,Lisa,Garcia,Testing,57734.18,49.72798
8142,Caroline,Deleon,HR,14887.6,56.14061
8143,Leslie,Russell,Testing,37075.76,44.15476
8144,Heidi,Cox,Sales,62288.73,56.97572
8145,Barbara,Lee,Research,1438.67,40.48735
8146,Willie,Gonzalez,Testing,30250.86,65.97004
8147,Dr.,David,IT,46051.62,47.73455
8148,Michael,Stewart,Sales,2959.31,53.23475
8149,Bradley,Hunt,HR,25202.33,37.12231
8150,Kylie,Watson,HR,569.89,43.90056
8151,Robert,Gray,Research,52822.34,60.96092
8152,Luis,Anderson,HR,5239.92,50.34678
8153,Sharon,Lucas,Research,56356.67,62.17616
8154,Danielle,Morgan,Research,49097.93,54.36661
8155,Jeffrey,Reyes,Testing,13854.66,68.84309
8156,Tracy,Nelson,Research,19076.14,47.57054
8157,Emily,Miranda,HR,15364.03,66.74241
8158,John,Lewis,Research,85309.65,57.18001
8159,Jennifer,Allen,IT,86202.1,61.83551
8160,James,Sanchez,Sales,89592.55,48.93945
8161,David,Nolan,HR,23230.02,71.85102
8162,Charles,Robertson,Testing,56634.59,50.74258
8163,Terrence,Smith,IT,35271.33,34.83023
8164,Derek,Woods,HR,25283.72,60.49421
8165,Austin,Smith,IT,95257.98,34.50115
8166,Kathy,Frazier,Testing,94843.98,57.34193
8167,Catherine,Moreno,IT,65126.17,39.92507
8168,Cassandra,Travis,Research,48523.5,49.78833
8169,Erica,Sullivan,Research,65701.04,50.02298
8170,Regina,Moore,Sales,87383.86,17.22341
8171,Isabel,Griffin,IT,64559.42,51.92474
8172,Barbara,Walker,IT,73035.49,49.65969
8173,Vanessa,Brooks,HR,33872.38,50.80415
8174,Keith,Orozco,HR,97567.1,37.41257
8175,Jacqueline,Andrews,HR,89153.39,49.03489
8176,Shaun,Lewis,Sales,12928.67,53.09921
8177,Jennifer,Miller,Testing,15866.42,28.29480
8178,Tamara,Stevenson,IT,78001.99,43.26747
8179,James,Nichols,HR,65545.65,56.44788
8180,Kevin,Smith,Sales,71231.24,65.26059
8181,Douglas,Saunders,IT,54993.58,49.83142
8182,Roberta,Morgan,Testing,225.96,49.12382
8183,Daniel,Montgomery,HR,70005.22,43.46162
8184,Alicia,Washington,IT,39703.42,39.33621
8185,Rebecca,Davis,Research,52049.38,64.93304
8186,Christina,Jones,Testing,60306.61,62.57035
8187,Paul,Martinez,IT,69698.73,29.45807
8188,William,Hurst,Testing,72441.68,43.63174
8189,Chelsea,Tucker,IT,54590.85,49.11360
8190,Stacey,Gonzalez,Testing,81119.06,45.60442
8191,Cristian,Hoffman,Sales,40127.87,39.40999
8192,Brittney,Howell,HR,33629.64,46.58867
8193,Donald,Romero,IT,29669.69,40.89432
8194,Tiffany,Liu,Testing,4385.63,50.36759
8195,Albert,Patterson,HR,95385.36,60.43472
8196,Katherine,Atkins,Sales,65656.8,48.45650
8197,Reginald,Martin,HR,22205.06,41.28078
8198,Amy,Esparza,IT,80070.59,55.40640
8199,Brian,Mccall,Sales,17744.56,39.50725
8200,Elizabeth,Holland,Research,84971.46,43.09986
8201,Jessica,Phillips,Research,66894.48,25.43912
8202,Jack,Tapia,Research,1306.45,27.18590
8203,Katrina,Bass,Sales,60460.02,52.51897
8204,Cory,Morrison,Sales,569.44,47.93821
8205,Jennifer,Nguyen,IT,81980.91,57.47235
8206,Tommy,Curtis,IT,46512.44,50.86731
8207,Krystal,Jarvis,Research,68512.71,66.59843
8208,Jessica,Phillips,Research,77789.42,42.41811
8209,Joseph,Morgan,IT,2871.81,59.67086
8210,Susan,Ellis,Testing,18215.82,49.36134
8211,Christie,Cochran,Research,10351.1,36.86729
8212,Susan,Peterson,Research,31710.1,52.62357
8213,David,Bell,IT,514.98,47.58311
8214,Walter,Phillips,Research,8290.35,53.79191
8215,Michael,Chang,HR,33523.86,45.81272
8216,Jeffrey,Joseph,HR,85250.38,42.04712
8217,Jenna,Kelly,Testing,38203.2,48.03624
8218,Mrs.,Dana,Sales,4860.44,34.57111
8219,Terry,Perez,Sales,64397.5,54.59445
8220,Selena,Ruiz,Testing,23404.59,41.72484
8221,Kimberly,Miller,Testing,59240.85,43.03933
8222,John,Powers,Testing,99964.93,65.61569
8223,Elizabeth,Gilbert,IT,67254.97,53.52685
8224,Chris,Smith,Testing,91945.45,45.99455
8225,Stephanie,Mitchell,IT,71814.71,61.39954
8226,Rebecca,Davis,Testing,98694.3,57.81965
8227,Kelly,Gomez,Sales,77649.44,55.79072
8228,Andrew,Riley,Testing,29572.95,34.28346
8229,Pamela,Sanchez,HR,70282.72,60.43030
8230,Grace,Lang,Research,81235.32,46.59551
8231,Jordan,Torres,Sales,33416.14,33.21328
8232,Andre,Johnson,Sales,9794.56,68.59945
8233,Beverly,Banks,HR,24745.9,58.43911
8234,Jaime,Smith,Testing,19477.3,51.85885
8235,Louis,Lambert,IT,70770.57,44.14649
8236,Richard,Fitzgerald,HR,84846.4,55.33893
8237,Carol,Williams,Research,13308.3,40.08990
8238,Jason,Johnson,Testing,40909.73,52.34752
8239,Robert,Alexander,IT,89885.04,56.27197
8240,David,Perry,Sales,92420.53,53.50894
8241,Dr.,David,Sales,56557.36,71.55575
8242,Pamela,Freeman,HR,7978.86,42.20233
8243,Danielle,Blair,Research,71897.98,53.64216
8244,Linda,Bates,HR,99277.64,44.09090
8245,Andrew,Stewart,Research,39062.91,44.71715
8246,Christina,Hurley,Research,13068.75,43.58651
8247,Peter,Morton,IT,54225.53,52.89632
8248,Carl,Cruz,Sales,71013.23,51.46567
8249,Cassandra,Farmer,HR,73679.35,32.20414
8250,Richard,Bishop,HR,87896.24,54.73741
8251,Stephanie,Alvarez,IT,35399.8,64.90644
8252,William,Smith,IT,16024,46.82523
8253,Kristin,Harper,Sales,73976.04,56.55918
8254,Katherine,Mendoza,IT,42583.43,38.60613
8255,John,Fields,Research,67561.48,56.39784
8256,Madison,Ward,Research,65262.09,51.74987
8257,Evelyn,Smith,Testing,30184.98,59.45794
8258,Wendy,Beck,Research,89020.97,45.63865
8259,Ashley,Jimenez,Sales,49727.66,66.94162
8260,Christopher,Delacruz,Sales,22445.57,43.30981
8261,Michael,Valentine,Testing,53274.05,34.99179
8262,Charles,Ward,Testing,7869.36,44.45132
8263,Anna,Cochran,Sales,27996.74,48.65436
8264,Ryan,Lopez,Sales,57278.17,45.81827
8265,Eric,Floyd,HR,47128.76,45.45935
8266,Lori,Allen,Sales,24403.1,53.97342
8267,Susan,Jones,Testing,66576.73,54.86166
8268,Jessica,Harvey,Research,82080.82,52.10135
8269,Nichole,Travis,Sales,47426.93,36.73850
8270,Margaret,Valenzuela,IT,3698.21,42.45630
8271,Billy,Davis,Testing,64031.74,42.74254
8272,Todd,Lucero,HR,48116.54,46.95837
8273,Daniel,Hardy,Testing,92314.71,37.01572
8274,Cheryl,Warner,HR,75894.51,56.46772
8275,Matthew,Vega,HR,59195.87,27.65662
8276,Mrs.,Diane,Research,18133.37,46.99677
8277,Cynthia,Castillo,Research,96610.18,44.56430
8278,James,Hughes,IT,3210.64,43.21197
8279,James,Guerra,Research,46506.58,41.66635
8280,Ian,Mullen,Sales,64540.1,59.37540
8281,Andrea,Kirk,Testing,15607.94,26.84098
8282,Tim,Ford,IT,37241.69,66.20829
8283,Angela,Hughes,HR,62315.36,46.19451
8284,Paul,Chapman,Testing,46754.18,52.10091
8285,Mr.,Samuel,Sales,28517.34,64.59177
8286,Daniel,Gonzalez,Sales,78269.81,46.80572
8287,Wendy,Anderson,IT,79844.45,36.30342
8288,Derek,Franklin,Testing,58462.33,50.40861
8289,Laurie,Levine,IT,87895.7,26.38668
8290,Kimberly,Wilson,IT,40518.85,50.31293
8291,Michael,Deleon,Testing,5364.51,45.94034
8292,Kathryn,Chen,Testing,81847.08,41.64737
8293,Phillip,Love,Sales,99989.23,60.36169
8294,Leslie,Galloway,Testing,24521.9,51.39412
8295,Christy,Caldwell,Testing,79501.47,31.40969
8296,Tammy,Strong,HR,27316.83,67.00255
8297,Brandon,Long,Research,94605.1,55.96599
8298,Michelle,Smith,Research,4028.83,34.34259
8299,Amanda,Foster,Testing,54409.05,47.61488
8300,Ashley,Smith,HR,19726.8,44.57047
8301,Robert,Good,Sales,5656.96,55.63712
8302,Russell,King,IT,9827.29,72.28235
8303,Nancy,Schultz,Sales,85698.92,53.98995
8304,Kristen,Torres,HR,57666.17,56.46353
8305,Mary,Ruiz,HR,13119.52,62.38076
8306,Angela,Castro,Testing,80469.12,63.27356
8307,Jeffery,Cortez,HR,24288.05,42.72947
8308,Michelle,Saunders,HR,75204.7,55.34765
8309,Jessica,Smith,Sales,7968.92,50.64746
8310,Jose,Johnson,HR,97716.55,53.50697
8311,James,Brown,Research,54586.92,43.77632
8312,Amy,Alvarado,IT,36921.93,31.43574
8313,Sara,Moore,IT,22383.67,60.01320
8314,William,Ford,Research,5362,56.40234
8315,Lisa,Silva,HR,50595.84,66.61224
8316,Jeanette,Rosario,Research,28817.71,55.13896
8317,Debra,Roberts,Research,83157.56,45.39992
8318,Casey,Jones,HR,30226.24,48.45868
8319,Jason,Miles,Research,79022.67,65.44099
8320,Mitchell,Smith,Sales,94430.54,55.76747
8321,Gerald,Taylor,Research,81317.04,34.62113
8322,Ashley,Potter,Research,34154.35,41.53430
8323,Jared,Jones,Research,48371.74,46.77523
8324,Arthur,Johnson,Sales,60813.42,63.25188
8325,Dustin,Stevenson,IT,21754.34,45.77531
8326,Lisa,Williams,Research,82055.8,51.26049
8327,Mr.,Michael,IT,35561.99,47.33416
8328,Jennifer,Carney,Research,92377.31,58.43664
8329,Diane,Woodward,HR,846.1,58.80272
8330,Ashley,Baker,IT,37891.36,44.99853
8331,Robert,Skinner,Testing,96599.1,58.08251
8332,Nicole,Graham,Testing,95522.71,61.74542
8333,Michael,Jordan,Research,43260.75,53.69464
8334,Laura,Peters,Testing,92001.82,69.84459
8335,Joseph,Jones,IT,12098.08,65.52493
8336,Angela,Ramsey,Research,22531.55,33.31126
8337,Thomas,Johnson,Research,77045.89,56.66500
8338,Victoria,Mercer,IT,80984.25,65.10090
8339,Nicole,Jones,Research,97931.45,63.30447
8340,Robert,Robinson,Research,56168.79,48.62512
8341,Heidi,Fowler,Sales,26061.2,44.64123
8342,Lisa,Clarke,IT,79509.59,46.68116
8343,Mark,White,HR,91145.67,47.61928
8344,Michael,Carlson,Testing,97377.8,29.48664
8345,Mrs.,Julia,IT,92768.06,55.59626
8346,Megan,Escobar,Research,33127.41,59.53512
8347,Kimberly,Wilson,HR,66562.55,48.26714
8348,Stephen,Smith,Testing,21453.65,48.71688
8349,James,Tate,Research,73545.77,40.12708
8350,Alexis,Foster,Sales,38862.87,42.22942
8351,Tina,Howell,IT,5131.94,56.49911
8352,Christine,Thompson,Research,97386.35,44.55179
8353,Jason,Bender,HR,17117.3,24.73315
8354,Susan,Taylor,Research,84666.23,60.90794
8355,Jimmy,Hale,Sales,79790.63,31.52111
8356,Molly,Clark,Research,82664.62,42.06449
8357,Paul,Simon,Testing,87741.93,67.05114
8358,Christina,Colon,Testing,74723.55,47.79558
8359,Michelle,Gray,HR,2128.58,49.27530
8360,Sydney,Valencia,Research,19204.32,43.17775
8361,Jennifer,Crawford,Sales,75406.38,53.48545
8362,Julie,Mccarty,IT,85194.39,36.79187
8363,Christopher,Martinez,HR,75470.64,34.84026
8364,Stephen,Bowen,IT,80005.06,65.12329
8365,Lauren,Cortez,Research,64569.36,46.40502
8366,April,Williams,Research,48718.32,46.79897
8367,Mrs.,Heather,Testing,1014.93,41.46465
8368,Leslie,White,Sales,72959.72,46.31037
8369,Gina,Walter,Sales,77906.22,44.08232
8370,Holly,Deleon,Research,5800.54,48.67745
8371,John,Thomas,HR,62533.16,64.43845
8372,Adam,Johnson,HR,50199.93,29.48303
8373,Harry,Thompson,Research,24640.66,55.86705
8374,Ebony,Day,HR,80696.5,59.47911
8375,Jennifer,Curtis,Research,81724.12,43.46188
8376,Aaron,Taylor,HR,82262.46,58.40878
8377,Ashley,Fletcher,HR,31408.72,57.55725
8378,Jeffrey,Moore,Sales,9847.58,53.90514
8379,Lisa,Rios,Sales,69083.56,50.25441
8380,Kenneth,Rhodes,Research,49578.78,55.76601
8381,Mary,James,IT,50060.74,81.68855
8382,Andrew,Michael,Research,18332.81,48.37821
8383,Nicholas,Norton,IT,9621.06,50.53979
8384,Denise,Thompson,Sales,66933.09,68.29082
8385,Patricia,Bradley,Sales,52301.51,62.78554
8386,Emily,Hampton,Sales,7116.47,58.01736
8387,Keith,Black,Research,58124.84,67.86026
8388,Ashley,Montgomery,Research,90219.61,63.17613
8389,Erica,Bowers,Sales,8817.36,56.43795
8390,Angela,Mcgrath,IT,33576.72,43.26960
8391,Walter,Wilson,IT,19343.51,55.90917
8392,Stephanie,Ward,Research,36176.76,47.49361
8393,Melissa,Odonnell,HR,43204.04,45.18040
8394,Mark,Benson,HR,14792.79,42.22448
8395,Bryce,Perkins,Testing,27475.55,70.02312
8396,Larry,Jones,Research,97800.53,31.74661
8397,Victor,Robinson,Research,92146.22,53.50267
8398,Bradley,Mercado,Testing,64205.25,50.18127
8399,Elizabeth,Carr,HR,35501.05,48.52035
8400,Nichole,Anderson,HR,6794.39,52.83506
8401,Melanie,Green,IT,14213.04,49.56155
8402,Allison,Pennington,Sales,65108.1,44.44164
8403,William,Hodge,HR,62569.83,53.31276
8404,Kimberly,Lee,Research,26892.3,38.39973
8405,David,Roberts,Research,25249.5,37.98006
8406,Nicole,Moore,Sales,72985.09,34.89914
8407,Michelle,Bowen,IT,68341.41,46.93928
8408,Jaclyn,Harper,Testing,922.89,48.43395
8409,Cristina,Smith,Sales,11781.76,46.88085
8410,Lance,Guerra,Sales,72039.69,54.81236
8411,Laura,Woods,Research,62244.47,64.78836
8412,Joseph,Brewer,Testing,91063.43,40.99625
8413,Christopher,Walker,HR,38349.38,33.82392
8414,Monica,Rojas,Sales,25413.16,57.76365
8415,Luis,Wilson,Testing,48189.09,49.23407
8416,Renee,Johnson,Testing,99153.3,46.88931
8417,Timothy,Scott,IT,7279.98,52.23463
8418,Morgan,Reyes,Testing,30636.91,46.43596
8419,Michelle,Patel,IT,83976.45,53.72470
8420,Randy,Johnson,HR,91779.33,43.21608
8421,Adam,Contreras,Testing,99405.35,51.67835
8422,David,Horn,IT,44375.37,30.10253
8423,Scott,Bennett,Sales,51581.49,46.29371
8424,Lisa,Gates,Testing,38670.85,56.54401
8425,Derek,Grimes,Testing,40083.41,48.66745
8426,Michael,Webster,IT,59538.79,37.06667
8427,Paul,Garcia,Testing,96812.83,42.16785
8428,Diane,Wallace,Sales,704.66,54.74765
8429,Janice,Weaver,Research,54718.99,40.26759
8430,Ellen,Smith,IT,69974.8,68.38890
8431,Brandon,Sharp,Sales,23739.62,38.80661
8432,Alfred,Lester,Sales,12412.59,64.41409
8433,Leonard,Mathews,IT,78224.05,34.71279
8434,Samantha,Hunter,Sales,97508.86,52.28468
8435,Charles,Walker,Testing,4926.33,57.89272
8436,Taylor,Hampton,Sales,58101.79,54.10454
8437,Eric,Cruz,Sales,40810.02,50.40366
8438,Robin,Harper,Testing,85989.67,46.63799
8439,Sergio,Cohen,Testing,79354.64,61.87930
8440,Johnny,Hughes,HR,17717.41,40.41466
8441,Trevor,Campbell,HR,49072.91,65.04196
8442,Leah,Russell,Sales,7753.2,49.34960
8443,Richard,Silva,Testing,44223.54,42.58218
8444,Jennifer,Jones,HR,7998.22,46.68400
8445,Eric,Smith,HR,87531.91,58.97004
8446,Patricia,Higgins,Testing,20996.88,44.99719
8447,Kimberly,Mora,IT,16300.42,62.21187
8448,Caroline,Schneider,Research,62558.94,58.95405
8449,Edwin,Good,Testing,28623.27,42.88333
8450,Julie,Atkins,Research,59594.79,45.09460
8451,Glenn,Dean,HR,30813.9,62.17207
8452,Karen,Potts,Sales,48061.54,52.59820
8453,Jon,Howard,IT,33938.5,51.91382
8454,James,Gibson,IT,2413.36,69.59970
8455,Jerry,Livingston,Research,48024.49,41.83997
8456,Michael,Aguilar,Research,81619.15,57.63705
8457,Andrew,Sharp,Testing,88436.46,59.99053
8458,Kristin,Robinson,Testing,98959.93,46.76338
8459,Megan,Wade,HR,85424.56,42.39435
8460,Brian,Lewis,IT,8517.02,46.82013
8461,Robert,Adkins,Testing,29092.99,53.53028
8462,Kyle,Simon,HR,74701.65,49.04914
8463,Paul,Gray,IT,214.33,51.74742
8464,Wesley,Chase,IT,78401.62,68.18372
8465,Lindsey,Cox,HR,89389.7,25.14208
8466,Susan,Obrien,Research,678.83,72.03626
8467,Lindsay,Scott,Research,89520.22,72.54064
8468,Andrew,Thompson,Sales,58877.99,49.89769
8469,Kevin,Thomas,HR,17096.29,47.57247
8470,Dorothy,Nelson,HR,37809.23,44.95638
8471,Michelle,Patel,IT,73665.66,68.73085
8472,Anna,Bowers,Sales,37278.28,54.51901
8473,Todd,Bryant,Testing,16469.85,41.45961
8474,Kelly,Bryant,Sales,88247.47,47.07341
8475,Shelby,Stewart,HR,73398.25,37.81715
8476,Joshua,Fuentes,IT,68133.48,67.84319
8477,Diane,Pena,Research,21764.98,47.18710
8478,Anita,Collins,IT,80721.62,54.71525
8479,Emily,Hart,Research,87022.64,56.92229
8480,Brittany,Mccoy,Testing,85100.33,57.36310
8481,James,Phillips,Sales,11406.36,47.25311
8482,Kimberly,Carrillo,Testing,7256.67,57.33335
8483,Stacy,Hatfield,Sales,35310.34,69.87130
8484,Curtis,Russo,Testing,46147.27,47.73164
8485,Heather,Jackson,Testing,2510.48,44.96400
8486,Julie,Cummings,HR,69667.69,41.22600
8487,Jennifer,Cruz,Testing,82568.48,40.74959
8488,Jason,Brennan,Research,18256.3,47.03535
8489,Walter,Drake,IT,31789.35,53.20826
8490,Nicholas,Salazar,HR,77921.27,60.11419
8491,Sara,Long,HR,360.74,48.31339
8492,Luis,Bender,Sales,18694.39,18.62228
8493,Adam,Anderson,Sales,68959.78,34.37657
8494,Adam,Anderson,Sales,67147.25,43.99635
8495,Richard,Sutton,Research,13598.15,58.70859
8496,Isaac,Dominguez,IT,28950.1,60.70100
8497,Patricia,Murray,Testing,77243.4,60.86925
8498,David,Stokes,HR,26690.56,46.89629
8499,Zachary,Garrett,Sales,8526.26,57.85616
8500,Roger,Conrad,IT,34925.34,43.69325
8501,Stephen,Rosario,Research,55175.71,29.50527
8502,Andrea,Warren,Research,84393.59,42.99703
8503,Jennifer,Castaneda,Testing,50223.46,40.92050
8504,Philip,Turner,HR,40615.14,45.62912
8505,David,Walsh,IT,47446.33,48.19512
8506,Amy,Powell,HR,48872.41,64.72345
8507,Emily,Peterson,HR,52664.67,53.80930
8508,Matthew,Ramos,HR,32466.47,45.35819
8509,Jill,Rogers,Testing,455.72,61.36636
8510,Brian,Calderon,Sales,48762.75,62.84265
8511,Michael,West,HR,33132.1,60.72138
8512,Stanley,Wolfe,Research,92637.41,52.57811
8513,Corey,Maynard,Research,45484.64,46.75673
8514,Jacqueline,Wiggins,Research,48503.39,62.51558
8515,Nicole,Mercado,Research,51943.11,59.06975
8516,James,Chavez,IT,18143.62,53.79911
8517,Marilyn,Reeves,Testing,98752.12,47.27819
8518,Matthew,Reyes,IT,13153.7,54.19117
8519,Lisa,Johnson,HR,18435.43,21.78861
8520,Debbie,Bailey,Sales,91120.66,39.69473
8521,Kevin,Thomas,Sales,37714.42,54.87690
8522,Kimberly,Rivera,Research,81166.67,57.45110
8523,Joshua,Parker,Sales,84834.78,47.34636
8524,Wanda,Jones,Sales,90199.5,42.98184
8525,Stephanie,Garza,Testing,57536.33,38.07835
8526,Megan,Hill,Testing,93458.7,58.67817
8527,Leslie,Wagner,Research,45468.61,51.83919
8528,Joseph,Anderson,Sales,85491.21,36.42895
8529,John,Thomas,Research,75539.89,60.20131
8530,Joshua,Olson,IT,36392.96,40.65582
8531,Diana,Reed,HR,41476.78,40.90521
8532,Robert,Nash,HR,12459.85,49.19535
8533,Brandi,Choi,Research,35367.09,50.90067
8534,Andrea,Rush,Testing,64068.17,55.46012
